domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q09,50,E09,,partial,2,1,"[""P02""]","{""P01"":[""8dc1bd40bdabd348""],""P02"":[""00788debeba7afea""]}","{""P02"":[""00788debeba7afea""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q09,50,E10,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""87c5a0b0a6d21544""],""P02"":[""fd1263442d78bebb""]}","{""P01"":[""87c5a0b0a6d21544""],""P02"":[""fd1263442d78bebb""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E11,,partial,2,1,"[""P02""]","{""P01"":[""d062ea62c0c7a087""],""P02"":[""4b168a2331d5092a""]}","{""P02"":[""4b168a2331d5092a""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q10,50,C2,,missed,1,0,"[""P01""]","{""P01"":[""0d90ceeeffa01abc""]}","{""P01"":[""0d90ceeeffa01abc""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,C3,,missed,1,0,"[""P01""]","{""P01"":[""0d90ceeeffa01abc""]}","{""P01"":[""0d90ceeeffa01abc""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,C4,,missed,1,0,"[""P01""]","{""P01"":[""10b5f2f74c4f4541""]}","{""P01"":[""10b5f2f74c4f4541""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,C5,,missed,1,0,"[""P01""]","{""P01"":[""10b5f2f74c4f4541""]}","{""P01"":[""10b5f2f74c4f4541""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,C7,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""9e312392c4bfa410""],""P02"":[""4b168a2331d5092a""]}","{""P01"":[""9e312392c4bfa410""],""P02"":[""4b168a2331d5092a""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,P2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""2d9496c49d2f3337""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""2d9496c49d2f3337""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,P3,,missed,1,0,"[""P01""]","{""P01"":[""f0db369c68121f7b""]}","{""P01"":[""f0db369c68121f7b""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,X2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b448abd2fe322a29""],""P02"":[""0d90ceeeffa01abc""]}","{""P01"":[""b448abd2fe322a29""],""P02"":[""0d90ceeeffa01abc""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,X3,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,X5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,correct_document_wrong_chunk
evidence,Q10,50,X6,,partial,4,1,"[""P01"",""P03"",""P04""]","{""P01"":[""d54cf101d7728fe8""],""P02"":[""d062ea62c0c7a087""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","{""P01"":[""d54cf101d7728fe8""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","[""47da2b27f0405c26"",""8065af740ccebfd5"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""6728f968c69afa22"",""20b1aac4959d3bba"",""f6dd681f7d1e7161"",""86af7717917fd81b"",""7ed3f43c3fafd371"",""0cf88f50a10220d8"",""a8e515879b50c710"",""2766fe681d182071"",""1c5e3e4c3ac2309f"",""174356ea1cdddbb4"",""6d25538cdd890b62"",""6793b711b7fa258c"",""f96694178c466a1f"",""14a099c112459c2a"",""8c776f12b68236bb"",""77a7d0469a2440de"",""756aa857fb636b82"",""5b092c0d31beb093"",""305c1bda87cce34f"",""cd43ad63db9cabc4"",""b1311a1c0dbd54a2"",""d1975d717406c06a"",""337edb735648a4b3"",""c6eddcb34e1dfb9c"",""ac434f4abb73b840"",""3c1300fe3b127d78"",""d95faa21ce5f94b0"",""e5efb84cd87d6e58"",""dbb489277f5e04ec"",""06088335dba8593e"",""7cee52f507b22c1a"",""6332c95fc9bbb503"",""62160d28d70f7a80"",""4c64a9a214f07d59"",""0a38320d178ba1d9"",""371ec62b7fd4990f"",""d062ea62c0c7a087"",""1c29943f24b8917f"",""425bd254a5669805"",""c92142212d4f0f2f"",""0092947ac4b1ebc2"",""c376d633d3d8ba6a"",""436e16f99ec7c151"",""473a14219f756696"",""2a394b51d2dd3216"",""2373b2d4c57e0901""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q12,50,E04,,missed,1,0,"[""P01""]","{""P01"":[""0eedae59648bc4e6""]}","{""P01"":[""0eedae59648bc4e6""]}","[""39984929e14bfe9e"",""130fcc4fc2110081"",""20b1aac4959d3bba"",""6728f968c69afa22"",""513ec1bcd5f5b923"",""6eab04595fe303b6"",""6d249c30657f31bf"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""4a37a560903e7228"",""2766fe681d182071"",""f6dd681f7d1e7161"",""981eb292c6b564c5"",""756aa857fb636b82"",""ac434f4abb73b840"",""a8e515879b50c710"",""e0697781b96dce25"",""347c66efb08c2ee9"",""425bd254a5669805"",""eb7ce4994d2626b3"",""1c5e3e4c3ac2309f"",""761e1ad379826c96"",""ff5258b5f8879f56"",""80291f95394ec8c3"",""0a38320d178ba1d9"",""724e2d67c08006ab"",""57c7d0bd43954a0c"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""b0d90e24d2027e75"",""83ac4aac9e8663ef"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""fa13e5b89129242f"",""c376d633d3d8ba6a"",""d9d340e3f0b87b61"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""e0a63c352c577950"",""12e44ef9e889b7cb"",""2803ee9e82fbe5ba"",""cd25f02859b45c1d"",""dbb489277f5e04ec"",""07ecc4022cc8d60d"",""06088335dba8593e"",""83788a7d1f73dac7"",""0092947ac4b1ebc2"",""69f2e4ec59c4d8b3"",""874f02d4f152c4a1""]",True,,correct_document_wrong_chunk
evidence,Q12,50,E05,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","[""39984929e14bfe9e"",""130fcc4fc2110081"",""20b1aac4959d3bba"",""6728f968c69afa22"",""513ec1bcd5f5b923"",""6eab04595fe303b6"",""6d249c30657f31bf"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""4a37a560903e7228"",""2766fe681d182071"",""f6dd681f7d1e7161"",""981eb292c6b564c5"",""756aa857fb636b82"",""ac434f4abb73b840"",""a8e515879b50c710"",""e0697781b96dce25"",""347c66efb08c2ee9"",""425bd254a5669805"",""eb7ce4994d2626b3"",""1c5e3e4c3ac2309f"",""761e1ad379826c96"",""ff5258b5f8879f56"",""80291f95394ec8c3"",""0a38320d178ba1d9"",""724e2d67c08006ab"",""57c7d0bd43954a0c"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""b0d90e24d2027e75"",""83ac4aac9e8663ef"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""fa13e5b89129242f"",""c376d633d3d8ba6a"",""d9d340e3f0b87b61"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""e0a63c352c577950"",""12e44ef9e889b7cb"",""2803ee9e82fbe5ba"",""cd25f02859b45c1d"",""dbb489277f5e04ec"",""07ecc4022cc8d60d"",""06088335dba8593e"",""83788a7d1f73dac7"",""0092947ac4b1ebc2"",""69f2e4ec59c4d8b3"",""874f02d4f152c4a1""]",True,,correct_document_wrong_chunk
